0,0,0,-0.264285714,-0.107142857,-0.564285714,-0.364285714,-0.757142857,-0.571428571,-0.664285714,-0.678571429,-0.485714286,-0.757142857,-0.55,-0.878571429,-0.492857143,-0.621428571,-0.45,-0.6,-0.257142857,-0.821428571,-0.292857143,-1,-0.292857143,-0.657142857,-0.278571429,-0.614285714,-0.028571429,-0.785714286,-0.007142857,-0.985714286,-0.05,-0.692857143,-0.057142857,-0.621428571,0.18571428571428572,-0.707142857,0.24285714285714285,-0.842857143,0.16428571428571428,-0.678571429,0.12857142857142856,-0.621428571
0,0,0,-0.288,-0.096,-0.584,-0.384,-0.656,-0.56,-0.424,-0.576,-0.376,-0.912,-0.352,-1,-0.336,-0.648,-0.336,-0.568,-0.048,-0.912,0.024,-1,-0.032,-0.552,-0.08,-0.52,0.248,-0.824,0.384,-0.944,0.28,-0.552,0.168,-0.512,0.488,-0.68,0.704,-0.768,0.6,-0.528,0.456,-0.48
0,0,0,-0.204819277,-0.114457831,-0.409638554,-0.325301205,-0.493975904,-0.548192771,-0.319277108,-0.656626506,-0.28313253,-0.777108434,-0.246987952,-0.84939759,-0.228915663,-0.602409639,-0.240963855,-0.548192771,-0.060240964,-0.813253012,0.006024096,-1,0,-0.65060241,-0.042168675,-0.578313253,0.16265060240963855,-0.78313253,0.25903614457831325,-0.993975904,0.2469879518072289,-0.728915663,0.18072289156626506,-0.644578313,0.3493975903614458,-0.698795181,0.46987951807228917,-0.855421687,0.42771084337349397,-0.704819277,0.3373493975903614,-0.65060241
0,0,0,-0.201257862,-0.088050314,-0.408805031,-0.295597484,-0.433962264,-0.528301887,-0.238993711,-0.635220126,-0.270440252,-0.798742138,-0.201257862,-0.893081761,-0.201257862,-0.616352201,-0.201257862,-0.522012579,-0.006289308,-0.836477987,0.1069182389937107,-1,0.062893082,-0.616352201,0.012578616352201259,-0.534591195,0.23270440251572327,-0.798742138,0.37735849056603776,-1,0.32075471698113206,-0.698113208,0.2389937106918239,-0.610062893,0.42138364779874216,-0.716981132,0.5786163522012578,-0.849056604,0.5094339622641509,-0.679245283,0.42138364779874216,-0.622641509
0,0,0,-0.28125,-0.06875,-0.5875,-0.2375,-0.8,-0.4,-0.7,-0.525,-0.58125,-0.69375,-0.6375,-0.775,-0.58125,-0.53125,-0.54375,-0.475,-0.375,-0.7875,-0.41875,-0.95625,-0.38125,-0.60625,-0.3625,-0.5125,-0.15,-0.7875,-0.16875,-1,-0.16875,-0.6875,-0.1625,-0.575,0.06875,-0.725,0.06875,-0.8125,0.01875,-0.61875,-0.0125,-0.54375
0,0,0,-0.420560748,0.037383177570093455,-0.76635514,0,-0.990654206,-0.046728972,-1,-0.140186916,-0.822429907,-0.813084112,-0.869158879,-0.476635514,-0.757009346,-0.23364486,-0.691588785,-0.252336449,-0.495327103,-0.85046729,-0.542056075,-0.514018692,-0.514018692,-0.186915888,-0.485981308,-0.23364486,-0.168224299,-0.76635514,-0.168224299,-0.495327103,-0.224299065,-0.196261682,-0.224299065,-0.214953271,0.102803738,-0.588785047,0.102803738,-0.392523364,0.028037383177570093,-0.177570093,0.028037383177570093,-0.158878505
0,0,0,-0.474820144,-0.028776978,-0.798561151,-0.129496403,-1,-0.09352518,-0.985611511,-0.007194245,-0.647482014,-0.611510791,-0.90647482,-0.251798561,-0.805755396,-0.050359712,-0.697841727,-0.079136691,-0.402877698,-0.582733813,-0.697841727,-0.172661871,-0.625899281,0.007194245,-0.539568345,-0.064748201,-0.179856115,-0.446043165,-0.474820144,-0.079136691,-0.438848921,0.079136691,-0.352517986,0,-0.014388489,-0.258992806,-0.244604317,0.043165468,-0.251798561,0.1510791366906475,-0.179856115,0.1079136690647482
0,0,0,-0.376470588,-0.047058824,-0.717647059,-0.105882353,-0.970588235,-0.082352941,-1,-0.023529412,-0.694117647,-0.494117647,-0.964705882,-0.194117647,-0.852941176,-0.035294118,-0.741176471,-0.047058824,-0.523529412,-0.447058824,-0.864705882,-0.1,-0.741176471,0.035294118,-0.635294118,-0.011764706,-0.364705882,-0.323529412,-0.694117647,-0.029411765,-0.6,0.088235294,-0.5,0.029411764705882353,-0.223529412,-0.164705882,-0.5,0.070588235,-0.488235294,0.16470588235294117,-0.423529412,0.1411764705882353
0,0,0,-0.461038961,0.084415584,-0.785714286,0.058441558,-1,0.071428571,-0.980519481,0.11038961038961038,-0.779220779,-0.441558442,-0.922077922,-0.123376623,-0.818181818,0.045454545454545456,-0.75974026,0.032467532467532464,-0.564935065,-0.480519481,-0.733766234,-0.123376623,-0.655844156,0.077922078,-0.597402597,0.025974025974025976,-0.344155844,-0.415584416,-0.5,-0.116883117,-0.480519481,0.071428571,-0.435064935,0.025974025974025976,-0.155844156,-0.285714286,-0.292207792,-0.051948052,-0.324675325,0.084415584,-0.298701299,0.051948052
0,0,0,-0.377777778,0.055555556,-0.661111111,-0.011111111,-0.861111111,-0.061111111,-1,-0.044444444,-0.666666667,-0.394444444,-0.988888889,-0.244444444,-0.888888889,-0.1,-0.777777778,-0.088888889,-0.577777778,-0.4,-0.933333333,-0.227777778,-0.844444444,-0.072222222,-0.727777778,-0.077777778,-0.483333333,-0.333333333,-0.833333333,-0.177777778,-0.755555556,-0.027777778,-0.627777778,-0.027777778,-0.405555556,-0.211111111,-0.694444444,-0.088888889,-0.65,0.027777777777777776,-0.533333333,0.033333333
